#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:simualted" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:simualted" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:simualted">
#                <taxonset id="TaxonSet.simualted" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:simualted" name="distribution" x="@birthRate.t:simualted">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:simualted" name="distribution">
#            <parameter id="kappa.s:simualted" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@simualted" id="treeLikelihood.simualted" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:simualted">
#            <siteModel id="SiteModel.s:simualted" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:simualted" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:simualted" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:simualted" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:simualted" kappa="@kappa.s:simualted" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:simualted" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:simualted" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:simualted" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:simualted" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
6384000	-2984.7340947206644	-3038.4922567709555	53.7581620502909	-3038.4922567709555	0.002669902809739373	0.6305591607371611	55.122281228505464	1656.6175039396567	0.254798793995842	0.23015935897227482	0.2554913324719638	0.2595505145599185
6385000	-2990.15842101051	-3042.64755602249	52.489135011979634	-3042.64755602249	0.00300749200856929	0.6305591607371611	53.8532541901942	672.5555072024682	0.254798793995842	0.23015935897227482	0.2554913324719638	0.2595505145599185
6386000	-2984.0809618035883	-3038.376877528004	54.29591572441605	-3038.376877528004	0.002632003381326316	0.6305591607371611	55.66003490263061	457.7800269980072	0.254798793995842	0.23015935897227482	0.2554913324719638	0.2595505145599185
6387000	-2983.558103252676	-3036.468872639043	52.910769386367	-3036.468872639043	0.0036265863713186835	0.6305591607371611	54.274888564581566	626.872363066191	0.254798793995842	0.23015935897227482	0.2768444240696623	0.23819742296222002
6388000	-2985.8396251530485	-3039.9370941890065	54.09746903595805	-3039.9370941890065	0.0035403425693238543	0.5909426912533295	55.458726594438325	1169.4806736565604	0.254798793995842	0.22411791334281686	0.2665515150503308	0.2545317776110094
6389000	-2985.212623749043	-3042.1435846240306	56.93096087498789	-3042.1435846240306	0.001992614154184407	0.5909426912533295	58.292218433468165	994.6139805130075	0.254798793995842	0.22411791334281686	0.2665515150503308	0.2545317776110094
6390000	-2989.656967447009	-3041.8581242647588	52.201156817750054	-3041.8581242647588	0.0033472810052741276	0.5909426912533295	53.56241437623033	756.4713210874758	0.254798793995842	0.22411791334281686	0.2665515150503308	0.2545317776110094
6391000	-2986.52637131425	-3039.3317195410405	52.80534822679051	-3039.3317195410405	0.003012295513650198	0.5909426912533295	54.16660578527078	973.9993548317354	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6392000	-2985.7088816772034	-3039.120928853539	53.41204717633573	-3039.120928853539	0.0036072887432214845	0.5909426912533295	54.77330473481601	484.31676377951425	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6393000	-2985.0968893172235	-3038.774690239677	53.67780092245364	-3038.774690239677	0.002959981274323691	0.40845986561719866	55.074088001062904	647.3915207809106	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6394000	-2985.2120259879903	-3040.546875366086	55.334849378096095	-3040.546875366086	0.0030288086249869186	0.759189997342344	56.722038953550346	1047.873061252579	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6395000	-2983.085986673277	-3039.5417327347163	56.45574606143911	-3039.5417327347163	0.002743590614399022	0.8780679763794828	57.87642749170378	1079.0514758896545	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6396000	-2983.0910380582786	-3038.9568277778335	55.86578971955465	-3038.9568277778335	0.0024319728997785803	0.8780679763794828	57.28647114981932	1156.1384491881174	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6397000	-2987.156514948065	-3041.9320475376585	54.77553258959359	-3041.9320475376585	0.0023774168705653666	0.5412193475739064	56.13721110934643	1323.8435934570646	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6398000	-2983.441249852364	-3037.517124242303	54.07587438993931	-3037.517124242303	0.003699134656891956	0.5412193475739064	55.43755290969215	835.8762279560293	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6399000	-2991.208008762546	-3045.670392726284	54.46238396373773	-3045.670392726284	0.002185162732804975	0.5412193475739064	55.82406248349057	911.1453552599512	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6400000	-2988.9142047162577	-3041.374024657541	52.459819941283676	-3041.374024657541	0.0029251693188337715	0.5412193475739064	53.82149846103652	503.1699547476071	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6401000	-2982.94417331553	-3035.9152251428745	52.9710518273448	-3035.9152251428745	0.0036014026052914785	0.5412193475739064	54.332730347097645	586.0421898028319	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6402000	-2985.029844187077	-3039.639474168974	54.609629981897356	-3039.639474168974	0.0030229484073773212	0.5412193475739064	55.9713085016502	742.4457256179957	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6403000	-2985.29867241901	-3037.5944701313065	52.29579771229629	-3037.5944701313065	0.0036953327923523187	0.5422577569534389	53.657414314828685	504.787098898165	0.254798793995842	0.22411791334281686	0.2729179882323917	0.24816530442894852
6404000	-2983.4122033724875	-3037.1042548211885	53.692051448701235	-3037.1042548211885	0.003049073507682511	0.5422577569534389	55.05366805123363	817.5824876950695	0.254798793995842	0.2285513332440874	0.2729179882323917	0.24373188452767797
6405000	-2988.7933352828263	-3040.5811145609073	51.78777927808086	-3040.5811145609073	0.00423178146691575	0.8421056928462167	53.19744580113584	600.9757230983674	0.254798793995842	0.2285513332440874	0.2729179882323917	0.24373188452767797
6406000	-2990.794064502875	-3038.354924742611	47.56086023973585	-3038.354924742611	0.005191502329354594	0.4612674345501687	48.935976513541114	194.0457880320542	0.254798793995842	0.2285513332440874	0.2729179882323917	0.24373188452767797
6407000	-2985.836701126567	-3038.9726957595944	53.13599463302752	-3038.9726957595944	0.0032829205923365283	0.4612674345501687	54.51111090683278	483.48994987828524	0.254798793995842	0.2553597838417171	0.24388958589072368	0.24595183627171635
6408000	-2992.814587136478	-3040.7555959297965	47.94100879331828	-3040.7555959297965	0.0060943684987538466	0.4612674345501687	49.316125067123544	279.1344839048484	0.254798793995842	0.2553597838417171	0.25406792853774585	0.2357734936246942
6409000	-2987.6153788574848	-3041.11761903882	53.50224018133541	-3041.11761903882	0.00406431515850535	0.4612674345501687	54.87735645514067	659.6261309972217	0.254798793995842	0.2553597838417171	0.25406792853774585	0.2357734936246942
6410000	-2992.642622778758	-3046.7154424556	54.07281967684211	-3046.7154424556	0.003656900823538033	1.0804085147719504	55.56465791579715	598.3039513219335	0.254798793995842	0.2553597838417171	0.25406792853774585	0.2357734936246942
6411000	-2984.681619751991	-3039.1233609719875	54.44174121999627	-3039.1233609719875	0.003131605040126986	1.0804085147719504	55.93357945895131	858.955215383673	0.254798793995842	0.2553597838417171	0.25406792853774585	0.2357734936246942
6412000	-2983.957924042062	-3039.4987371283914	55.54081308632913	-3039.4987371283914	0.0027291953473356197	1.0543416797188272	57.022841189075116	670.8815595873625	0.254798793995842	0.2553597838417171	0.25406792853774585	0.2357734936246942
6413000	-2982.930364680393	-3037.77165716948	54.84129248908743	-3037.77165716948	0.0032828860496146	1.0543416797188272	56.323320591833415	902.572686446837	0.254798793995842	0.24756329520301754	0.2618644171764454	0.2357734936246942
6414000	-2983.0979928855418	-3040.502640660452	57.404647774910345	-3040.502640660452	0.0026162882928762355	1.0543416797188272	58.88667587765633	1002.3930233005045	0.254798793995842	0.24756329520301754	0.2618644171764454	0.2357734936246942
6415000	-2983.7628040056493	-3038.188619165766	54.42581516011643	-3038.188619165766	0.0025836625360708067	1.060943840029763	55.910314387545995	1154.5192761936278	0.2536172783302212	0.24756329520301754	0.2630459328420662	0.2357734936246942
6416000	-2985.29858957447	-3038.026834145857	52.728244571386874	-3038.026834145857	0.00305201466831235	0.5964866336352895	54.08974794626667	1043.7229398398335	0.2536172783302212	0.24756329520301754	0.2630459328420662	0.2357734936246942
6417000	-2984.967776328174	-3037.3749116769372	52.40713534876351	-3037.3749116769372	0.004623493200576466	0.5964866336352895	53.768638723643306	522.2846965714924	0.2536172783302212	0.24756329520301754	0.2630459328420662	0.2357734936246942
6418000	-2983.0610818273863	-3037.6452461074305	54.58416428004428	-3037.6452461074305	0.0037511634731361137	0.8628295197185567	56.00009823207226	783.2691175452636	0.2536172783302212	0.24756329520301754	0.2630459328420662	0.2357734936246942
6419000	-2987.522224242537	-3040.1074794838805	52.58525524134343	-3040.1074794838805	0.00416457866620498	0.8628295197185567	54.00118919337142	1069.6996002385372	0.25016092206559254	0.2510196514676462	0.2630459328420662	0.2357734936246942
6420000	-2987.843566741689	-3040.2193508448845	52.37578410319587	-3040.2193508448845	0.0035746898088973773	0.8628295197185567	53.79171805522385	616.5257272262377	0.25016092206559254	0.2510196514676462	0.2630459328420662	0.2357734936246942
6421000	-2986.267033358891	-3037.6732713761835	51.40623801729272	-3037.6732713761835	0.0037376193622789024	0.8628295197185567	52.822171969320706	735.2682957309386	0.25016092206559254	0.2510196514676462	0.2630459328420662	0.2357734936246942
6422000	-2993.6115011635393	-3043.003905965747	49.3924048022078	-3043.003905965747	0.0035194327965263057	0.8628295197185567	50.808338754235784	1008.0228067714595	0.25016092206559254	0.2510196514676462	0.2630459328420662	0.2357734936246942
6423000	-2988.418669075889	-3044.3459222661795	55.92725319029084	-3044.3459222661795	0.0019553930744965167	0.8628295197185567	57.343187142318826	1088.9721030015528	0.25016092206559254	0.2510196514676462	0.2521477678691252	0.24667165859763518
6424000	-2987.702856057853	-3039.932725380171	52.22986932231848	-3039.932725380171	0.0032035352585707685	0.8628295197185567	53.64580327434646	374.5151532101763	0.25016092206559254	0.2510196514676462	0.2521477678691252	0.24667165859763518
6425000	-2984.3663288798202	-3038.475964011599	54.10963513177859	-3038.475964011599	0.0030603350789949733	0.8628295197185567	55.52556908380657	497.9170136990871	0.25016092206559254	0.2510196514676462	0.2521477678691252	0.24667165859763518
6426000	-2983.7014571441828	-3038.1039856938096	54.40252854962675	-3038.1039856938096	0.0032170340384927187	0.8628295197185567	55.818462501654736	746.5537505407259	0.25016092206559254	0.2518565734140279	0.2521477678691252	0.2458347366512535
6427000	-2984.7787281435035	-3037.377904376612	52.599176233108764	-3037.377904376612	0.005087797074171115	0.8628295197185567	54.01511018513675	634.560290283656	0.25016092206559254	0.2518565734140279	0.2521477678691252	0.2458347366512535
6428000	-2984.675397371569	-3038.172457066882	53.497059695313126	-3038.172457066882	0.003584412046141889	0.8628295197185567	54.91299364734111	1305.6853615667815	0.25016092206559254	0.2518565734140279	0.2521477678691252	0.2458347366512535
6429000	-2984.959835028914	-3036.8432418896505	51.88340686073664	-3036.8432418896505	0.004225382471825878	1.1262248031326638	53.39280427454999	413.58742978232885	0.25016092206559254	0.2518565734140279	0.2521477678691252	0.2458347366512535
6430000	-2995.929354152716	-3044.038711009788	48.10935685707236	-3044.038711009788	0.005550365571715649	1.1262248031326638	49.61875427088571	314.1517766149241	0.25016092206559254	0.2518565734140279	0.2521477678691252	0.2458347366512535
6431000	-2987.6704735249164	-3037.884999825842	50.21452630092584	-3037.884999825842	0.0038677294173544525	1.1262248031326638	51.723923714739186	735.2382969523948	0.25016092206559254	0.24318744904795947	0.2521477678691252	0.2545038610173219
6432000	-2987.951408486368	-3041.832353230963	53.88094474459456	-3041.832353230963	0.002869524720522256	1.1262248031326638	55.390342158407904	804.0955279612954	0.25016092206559254	0.24318744904795947	0.2521477678691252	0.2545038610173219
6433000	-2988.7201077966	-3040.2749786085255	51.55487081192542	-3040.2749786085255	0.00338389637961022	1.1262248031326638	53.064268225738765	738.2092152889752	0.25437010938554666	0.24318744904795947	0.2521477678691252	0.2502946736973678
6434000	-2986.978491055429	-3039.4044152845636	52.42592422913477	-3039.4044152845636	0.0032105758232014374	0.444552271902393	53.80646738616621	441.60386176920093	0.25437010938554666	0.24318744904795947	0.2521477678691252	0.2502946736973678
6435000	-2981.8385930371705	-3035.1660945541	53.32750151692941	-3035.1660945541	0.0038021859990007667	0.7941888944903225	54.72361931849815	730.5561148250538	0.2590960755765387	0.24318744904795947	0.2521477678691252	0.24556870750637574
6436000	-2991.6976921504443	-3041.5777026250107	49.88001047456655	-3041.5777026250107	0.004026510762831834	0.7941888944903225	51.27612827613529	735.0751176785134	0.2590960755765387	0.24318744904795947	0.2521477678691252	0.24556870750637574
6437000	-2985.6019625151457	-3039.4922632674225	53.890300752276865	-3039.4922632674225	0.0027646984199592617	0.7941888944903225	55.28641855384561	850.771932183699	0.2590960755765387	0.22330970153364804	0.2720255153834366	0.24556870750637574
6438000	-2989.5152180557116	-3040.427586519612	50.91236846390047	-3040.427586519612	0.004735274538809123	0.7941888944903225	52.30848626546921	503.2302121761911	0.2606839359872411	0.22330970153364804	0.2720255153834366	0.24398084709567333
6439000	-2983.8905371960045	-3036.296610345304	52.40607314929978	-3036.296610345304	0.003578779442147485	0.7941888944903225	53.80219095086852	524.8220792075336	0.2606839359872411	0.22330970153364804	0.2720255153834366	0.24398084709567333
6440000	-2984.7412693171254	-3037.939006020059	53.197736702933746	-3037.939006020059	0.0033840548363663894	0.7941888944903225	54.59385450450249	644.5068084220882	0.2606839359872411	0.22330970153364804	0.2720255153834366	0.24398084709567333
6441000	-2991.6367703608666	-3044.3881491804614	52.75137881959457	-3044.3881491804614	0.0028871470645003877	0.758081688416827	54.13830073854787	549.8016334137717	0.2606839359872411	0.22330970153364804	0.24872049436439392	0.267285868114716
6442000	-2996.061819496301	-3048.9950125470727	52.933193050771706	-3048.9950125470727	0.003138203780906986	0.758081688416827	54.320114969725005	922.8832387088167	0.2606839359872411	0.22330970153364804	0.24872049436439392	0.267285868114716
6443000	-2988.8754013398648	-3040.441234481733	51.56583314186811	-3040.441234481733	0.004178532030705694	0.758081688416827	52.95275506082141	467.1001202434498	0.2606839359872411	0.22330970153364804	0.24872049436439392	0.267285868114716
6444000	-2991.048300273089	-3044.9498719236535	53.90157165056451	-3044.9498719236535	0.003062888586720808	0.758081688416827	55.28849356951781	597.3056543925884	0.23845038402409496	0.22330970153364804	0.27095404632754005	0.267285868114716
6445000	-2988.289740406831	-3040.8715687995286	52.5818283926978	-3040.8715687995286	0.003194764165290224	0.758081688416827	53.9687503116511	1098.832880087854	0.23845038402409496	0.2607184890484823	0.27095404632754005	0.2298770805998817
6446000	-2988.609642850519	-3039.8689630057884	51.25932015526953	-3039.8689630057884	0.0035833443651832257	1.3027393303168653	52.838993231314426	347.5786714389334	0.25153089639533466	0.25023122908624523	0.25787353395630036	0.24036434056211878
6447000	-2985.6122977799946	-3039.557669073368	53.94537129337311	-3039.557669073368	0.00275708762919512	1.3027393303168653	55.525044369418005	672.2333663219143	0.25153089639533466	0.25023122908624523	0.25787353395630036	0.24036434056211878
6448000	-2983.262433773774	-3040.377872815747	57.11543904197322	-3040.377872815747	0.002201886709027192	1.3027393303168653	58.695112118018116	1368.3461907389799	0.23889030665910824	0.25359813747467175	0.25450662556787385	0.2530049302983452
6449000	-2986.519150442444	-3039.3862530336087	52.86710259116482	-3039.3862530336087	0.0034790046096271356	1.3027393303168653	54.44677566720972	1024.6182571216784	0.23889030665910824	0.25359813747467175	0.25450662556787385	0.2530049302983452
6450000	-2985.054074647914	-3040.316100551683	55.2620259037689	-3040.316100551683	0.0026635902272331294	0.5360291783977127	56.62405131297922	910.9871085311986	0.23889030665910824	0.25359813747467175	0.25450662556787385	0.2530049302983452
6451000	-2988.2228399627325	-3039.9557798317446	51.73293986901234	-3039.9557798317446	0.004523631294049683	0.5360291783977127	53.09496527822266	1126.4623227103348	0.23889030665910824	0.25359813747467175	0.25450662556787385	0.2530049302983452
6452000	-2985.0519254268074	-3037.189315061262	52.13738963445439	-3037.189315061262	0.004299621710640727	0.5360291783977127	53.499415043664705	598.9737240685504	0.23889030665910824	0.25359813747467175	0.25450662556787385	0.2530049302983452
6453000	-2988.338045123056	-3040.134456059506	51.79641093645028	-3040.134456059506	0.004498240515345474	0.5360291783977127	53.1584363456606	818.7767871825563	0.23889030665910824	0.25359813747467175	0.25450662556787385	0.2530049302983452
6454000	-2992.6486115967627	-3040.5081037691	47.859492172337454	-3040.5081037691	0.002955485708263167	0.5360291783977127	49.22151758154777	1428.8109701052979	0.23889030665910824	0.25359813747467175	0.25450662556787385	0.2530049302983452
6455000	-2985.088513390917	-3038.240297033499	53.151783642582046	-3038.240297033499	0.004461689736058997	0.4721023678423408	54.52393295955765	625.8073066368352	0.23889030665910824	0.25359813747467175	0.2523356157083358	0.25517594015788325
6456000	-2981.765258277862	-3037.321852459688	55.5565941818265	-3037.321852459688	0.0022497493250551873	0.9186098553424484	56.99042073124847	607.5237230106419	0.251623431578163	0.24086501255561696	0.2523356157083358	0.25517594015788325
6457000	-2992.426924174898	-3041.447777024092	49.020852849194064	-3041.447777024092	0.0032212185768824013	0.9186098553424484	50.45467939861604	1076.4867940636454	0.251623431578163	0.24086501255561696	0.2523356157083358	0.25517594015788325
6458000	-2990.7680629001975	-3041.6731570690545	50.90509416885687	-3041.6731570690545	0.004848762472792558	0.9186098553424484	52.33892071827884	763.8588652539478	0.2366461542467491	0.24086501255561696	0.26731289303974975	0.25517594015788325
6459000	-2985.7842768938667	-3038.0504480545146	52.266171160648035	-3038.0504480545146	0.0045158879993510825	0.9186098553424484	53.69999771007001	818.0053836838077	0.2366461542467491	0.25444523594211377	0.253732669653253	0.25517594015788325
6460000	-2990.5075684203603	-3040.858675975308	50.35110755494779	-3040.858675975308	0.0038406634637475653	0.9186098553424484	51.78493410436976	981.2337056942014	0.2366461542467491	0.25444523594211377	0.253732669653253	0.25517594015788325
6461000	-2988.1607159856126	-3040.8034862548056	52.64277026919318	-3040.8034862548056	0.0029201807182950576	0.598197459331612	54.00436022333495	515.5950246402296	0.2366461542467491	0.25444523594211377	0.253732669653253	0.25517594015788325
6462000	-2987.5064909933326	-3040.7789598810928	53.27246888776019	-3040.7789598810928	0.002968845511490012	0.598197459331612	54.63405884190196	1079.3818257519563	0.2366461542467491	0.25444523594211377	0.253732669653253	0.25517594015788325
6463000	-2988.397446225383	-3040.1939553790767	51.79650915369332	-3040.1939553790767	0.003975822850299087	0.6229634023568735	53.159889218360085	703.5314116418284	0.23133633587841917	0.25975505431044366	0.253732669653253	0.25517594015788325
6464000	-2986.273642342519	-3038.9553708356643	52.68172849314513	-3038.9553708356643	0.004265642977277537	0.6229634023568735	54.0451085578119	609.7579728717627	0.23133633587841917	0.25975505431044366	0.253732669653253	0.25517594015788325
6465000	-2986.149575205191	-3039.5306968576956	53.381121652504476	-3039.5306968576956	0.003224314674212314	0.6229634023568735	54.74450171717124	485.46631586370916	0.23133633587841917	0.25975505431044366	0.253732669653253	0.25517594015788325
6466000	-2986.587151651272	-3039.976045760175	53.38889410890318	-3039.976045760175	0.0031644635877101516	0.9120191869093606	54.82053629544835	858.4338206490631	0.23133633587841917	0.25975505431044366	0.253732669653253	0.25517594015788325
6467000	-2985.5513336359822	-3040.4966340134456	54.945300377463454	-3040.4966340134456	0.0025132487620697155	0.8859643344453827	56.368485379330224	829.5014054639033	0.23133633587841917	0.25975505431044366	0.253732669653253	0.25517594015788325
6468000	-2987.717335705971	-3040.837885861342	53.12055015537077	-3040.837885861342	0.0033421323473468885	0.40776386369324935	54.51720147273396	508.6683429398993	0.23133633587841917	0.25975505431044366	0.253732669653253	0.25517594015788325
6469000	-2987.796768742947	-3041.312811509897	53.51604276695019	-3041.312811509897	0.003811875020690981	0.4757688120335686	54.887280121198835	621.2662563726785	0.23133633587841917	0.25975505431044366	0.253732669653253	0.25517594015788325
6470000	-2983.372026659996	-3037.9347406560573	54.56271399606108	-3037.9347406560573	0.0033083885521173685	0.4757688120335686	55.93395135030972	890.5616772769436	0.24560781187043096	0.24548357831843187	0.253732669653253	0.25517594015788325
6471000	-2988.339210825176	-3041.8488248182634	53.50961399308724	-3041.8488248182634	0.0024403609485301736	0.4757688120335686	54.880851347335884	550.8286442515678	0.24560781187043096	0.24548357831843187	0.253732669653253	0.25517594015788325
6472000	-2986.314816651442	-3038.3423643577958	52.02754770635353	-3038.3423643577958	0.003248851252176347	0.5248104125335671	53.390542937275235	938.2034986559265	0.2405936030253958	0.24548357831843187	0.253732669653253	0.2601901490029184
6473000	-3001.161177648158	-3048.7170017305543	47.555824082396214	-3048.7170017305543	0.007170333423502793	0.5248104125335671	48.91881931331792	474.69603458288145	0.24192368655635013	0.24415349478747755	0.253732669653253	0.2601901490029184
6474000	-2986.4085272417283	-3039.54263114069	53.134103898961705	-3039.54263114069	0.0034036050085646087	0.5248104125335671	54.49709912988341	494.99617591438266	0.2539007564801016	0.2321764248637261	0.253732669653253	0.2601901490029184
6475000	-2985.3869403102235	-3039.646980056874	54.26003974665022	-3039.646980056874	0.002715345432572037	0.56754460651385	55.620876788465836	514.4118269351859	0.2539007564801016	0.2321764248637261	0.253732669653253	0.2601901490029184
6476000	-2986.1124348082803	-3040.831197422644	54.71876261436365	-3040.831197422644	0.0025338475909476594	0.8619131588408133	56.1344147255041	1042.465104106411	0.2539007564801016	0.2321764248637261	0.253732669653253	0.2601901490029184
6477000	-2988.81449887392	-3039.2940911467285	50.479592272808354	-3039.2940911467285	0.0038892191629945286	0.8619131588408133	51.89524438394881	1402.6873247221138	0.2539007564801016	0.2321764248637261	0.253732669653253	0.2601901490029184
6478000	-2986.2756382164034	-3038.4567466484054	52.18110843200203	-3038.4567466484054	0.003844348507214987	0.8619131588408133	53.59676054314248	452.72953462615226	0.2539007564801016	0.2321764248637261	0.26709654145960304	0.24682627719656836
6479000	-2989.3405738994184	-3042.231916450814	52.891342551395454	-3042.231916450814	0.0022160666479884776	0.8619131588408133	54.30699466253591	1459.4445912208382	0.2539007564801016	0.2321764248637261	0.26709654145960304	0.24682627719656836
6480000	-2982.992887690538	-3038.6443041829557	55.65141649241769	-3038.6443041829557	0.00291227088057148	0.8619131588408133	57.06706860355814	846.4436981567482	0.2539007564801016	0.2321764248637261	0.26709654145960304	0.24682627719656836
6481000	-2985.9783997989452	-3037.9898801198397	52.01148032089431	-3037.9898801198397	0.002987201449893665	0.6277010673136831	53.37531142535215	950.6546937031964	0.2539007564801016	0.2321764248637261	0.26709654145960304	0.24682627719656836
6482000	-2988.6657717602575	-3038.8478324339726	50.18206067371524	-3038.8478324339726	0.003718112138193566	0.6277010673136831	51.545891778173086	350.7878786405812	0.2539007564801016	0.2321764248637261	0.26709654145960304	0.24682627719656836
6483000	-2993.779955161757	-3043.6020978383845	49.82214267662787	-3043.6020978383845	0.004239727150413561	0.6277010673136831	51.185973781085714	1157.6187665003904	0.2539007564801016	0.2321764248637261	0.26709654145960304	0.24682627719656836
6484000	-2990.902463869535	-3040.533433095208	49.630969225672814	-3040.533433095208	0.004131031580397438	0.6277010673136831	50.99480033013066	780.5289370095784	0.2539007564801016	0.2321764248637261	0.26709654145960304	0.24682627719656836
6485000	-2989.515650652053	-3040.8812469049217	51.36559625286882	-3040.8812469049217	0.0035969945019301837	0.6277010673136831	52.729427357326664	538.1446200205097	0.2539007564801016	0.2321764248637261	0.26709654145960304	0.24682627719656836
6486000	-2982.5523796529264	-3037.390395550861	54.83801589793453	-3037.390395550861	0.00247145171364331	0.6277010673136831	56.20184700239238	741.9450131081037	0.2539007564801016	0.2314438918910696	0.26709654145960304	0.24755881016922487
6487000	-2986.920719872926	-3040.7904446345674	53.869724761641486	-3040.7904446345674	0.0031376214045361725	0.6277010673136831	55.23355586609933	597.3115963202533	0.2539007564801016	0.23793937778237173	0.26060105556830093	0.24755881016922487
6488000	-2982.661890827286	-3036.097705151257	53.43581432397083	-3036.097705151257	0.0034956290380279346	0.6277010673136831	54.799645428428676	548.7027522854978	0.2539007564801016	0.23793937778237173	0.26060105556830093	0.24755881016922487
6489000	-2987.7608416368616	-3040.0467105966945	52.28586895983274	-3040.0467105966945	0.003759338731694067	1.0284709114990707	53.75830956987623	646.8333432775383	0.2539007564801016	0.23530595195361081	0.26323448139706185	0.24755881016922487
6490000	-2980.2352065997634	-3037.142157866813	56.90695126704927	-3037.142157866813	0.0023774645795727766	0.6819521539334592	58.278117305808536	718.4854229719955	0.2539007564801016	0.23530595195361081	0.26323448139706185	0.24755881016922487
6491000	-2988.789361667793	-3039.57434867198	50.78498700418701	-3039.57434867198	0.004709466904467406	0.6819521539334592	52.15615304294627	738.2712685422674	0.2539007564801016	0.23530595195361081	0.26323448139706185	0.24755881016922487
6492000	-2989.942302245277	-3042.185876719775	52.2435744744982	-3042.185876719775	0.002697942786332088	0.8215682674113612	53.647263052773596	1259.466641831458	0.2539007564801016	0.21845236392695055	0.26323448139706185	0.26441239819588513
6493000	-2991.6322006194623	-3046.2432929929573	54.611092373495104	-3046.2432929929573	0.002433042185872285	0.8215682674113612	56.0147809517705	866.0597330206211	0.2539007564801016	0.21845236392695055	0.26323448139706185	0.26441239819588513
6494000	-2987.2334552840775	-3040.456284874204	53.22282959012642	-3040.456284874204	0.0031066912067411476	0.8215682674113612	54.626518168401816	481.9216599475608	0.2539007564801016	0.21845236392695055	0.26323448139706185	0.26441239819588513
6495000	-2985.2824450959583	-3038.0081607856823	52.72571568972412	-3038.0081607856823	0.004399720464263792	0.8215682674113612	54.12940426799951	708.6488267455491	0.2539007564801016	0.21845236392695055	0.26323448139706185	0.26441239819588513
6496000	-2989.282606883842	-3040.612998432077	51.33039154823457	-3040.612998432077	0.003330306556421502	0.8215682674113612	52.734080126509966	1137.3575507999353	0.2539007564801016	0.21845236392695055	0.26323448139706185	0.26441239819588513
6497000	-2991.4663435564485	-3043.4920188284705	52.02567527202204	-3043.4920188284705	0.0032821666373137968	0.21589136679622278	53.68789337036249	402.6481726881793	0.2555874515827824	0.21676566882426973	0.26323448139706185	0.26441239819588513
6498000	-2983.9678534701175	-3037.7272911470122	53.7594376768947	-3037.7272911470122	0.003903034365891052	0.7038896210281919	55.13456598633247	628.3783440747915	0.2555874515827824	0.21676566882426973	0.26323448139706185	0.26441239819588513
